event_time,event_price,response_price,response_delta_bps
2025-05-28 08:58:25.274000+00:00,50.1715,50.17,-0.2989745174053111
2025-05-28 10:25:20.763000+00:00,50.1425,50.14,-0.4985790497078778
2025-05-28 10:25:20.764000+00:00,50.146,50.144999999999996,-0.19941770031603218
2025-05-28 10:25:20.764000+00:00,50.143,50.144999999999996,0.398859262508294
2025-05-28 10:25:20.764000+00:00,50.1475,50.144999999999996,-0.4985293384525314
2025-05-28 10:31:36.675000+00:00,50.967,50.965,-0.3924107755989834
2025-05-28 10:31:36.675000+00:00,50.9695,50.965,-0.8828809385991752
2025-05-28 10:44:20.474000+00:00,50.400000000000006,50.394999999999996,-0.9920634920654093
2025-05-28 10:44:20.475000+00:00,50.432500000000005,50.435,0.4957120904174344
2025-05-28 11:09:12.041000+00:00,51.420500000000004,51.42,-0.09723748310545159
2025-05-28 11:09:15.033000+00:00,51.253,51.255,0.39022106023109754
2025-05-28 11:09:15.034000+00:00,51.248,51.245000000000005,-0.5853886980941712
2025-05-28 11:09:15.034000+00:00,51.244,51.245000000000005,0.19514479744063204
2025-05-28 11:09:15.034000+00:00,51.242999999999995,51.245000000000005,0.39029721132828876
2025-05-28 11:09:15.034000+00:00,51.2425,51.245000000000005,0.4878762745777102
2025-05-28 11:09:15.034000+00:00,51.2435,51.245000000000005,0.2927200523007137
2025-05-28 11:09:15.034000+00:00,51.2445,51.245000000000005,0.09757144669230598
2025-05-28 11:09:15.034000+00:00,51.2455,51.245000000000005,-0.09756954269063274
2025-05-28 11:17:22.043000+00:00,51.6085,51.605000000000004,-0.6781828574741361
2025-05-28 11:17:22.043000+00:00,51.605000000000004,51.605000000000004,0.0
2025-05-28 11:17:22.043000+00:00,51.61,51.605000000000004,-0.9688044952519769
2025-05-28 11:17:24.025000+00:00,51.668499999999995,51.665,-0.6773953182297523
2025-05-28 11:17:24.025000+00:00,51.669,51.665,-0.7741585863859923
2025-05-28 11:45:15.022000+00:00,50.7735,50.775000000000006,0.2954297025037002
2025-05-28 11:45:15.024000+00:00,50.7625,50.765,0.49248953459694184
2025-05-28 11:45:15.024000+00:00,50.7635,50.765,0.2954878997705156
2025-05-28 11:45:15.024000+00:00,50.7635,50.765,0.2954878997705156
